pmid,title,authors,author_count,journal,pub_year,pub_month,pub_day,pub_date,doi,article_type,abstract,abstract_length,keywords,keyword_count,language,publication_types,scraped_date
40388329,Nerandomilast in Patients with Progressive Pulmonary Fibrosis.,"Maher Toby M, Assassi Shervin, Azuma Arata, Cottin Vincent, Hoffmann-Vold Anna-Maria, Kreuter Michael, Oldham Justin M, Richeldi Luca",20,The New England journal of medicine,2025,06,11,2025 06 11,10.1056/NEJMoa2503643,Correspondence,"Nerandomilast (BI 1015550) is an orally administered preferential inhibitor of phosphodiesterase 4B with antifibrotic and immunomodulatory properties. Nerandomilast has been shown to slow the progression of idiopathic pulmonary fibrosis, but an assessment of its effects in other types of progressive pulmonary fibrosis is needed. In a phase 3, double-blind trial, we randomly assigned patients with progressive pulmonary fibrosis in a 1:1:1 ratio to receive nerandomilast at a dose of 18 mg twice daily, nerandomilast at a dose of 9 mg twice daily, or placebo, with stratification according to background therapy (nintedanib vs. none) and fibrotic pattern on high-resolution computed tomography (usual interstitial pneumonia-like pattern vs. other patterns). The primary end point was the absolute change from baseline in the forced vital capacity (FVC), measured in milliliters, at week 52. A total of 1176 patients received at least one dose of nerandomilast or placebo, of whom 43.5% were taking background nintedanib therapy at baseline. The adjusted mean change in the FVC at week 52 was -98.6 ml (95% confidence interval [CI], -123.7 to -73.4) in the nerandomilast 18-mg group, -84.6 ml (95% CI, -109.6 to -59.7) in the nerandomilast 9-mg group, and -165.8 ml (95% CI, -190.5 to -141.0) in the placebo group. The adjusted difference between the nerandomilast 18-mg group and the placebo group was 67.2 ml (95% CI, 31.9 to 102.5; P<0.001), and the adjusted difference between the nerandomilast 9-mg group and the placebo group was 81.1 ml (95% CI, 46.0 to 116.3; P<0.001). The most frequent adverse event was diarrhea, reported in 36.6% of the patients in the nerandomilast 18-mg group, 29.5% of those in the nerandomilast 9-mg group, and 24.7% of those in the placebo group. Serious adverse events occurred in similar percentages of patients in the trial groups. In patients with progressive pulmonary fibrosis, treatment with nerandomilast led to a smaller decline in the FVC than placebo over a period of 52 weeks. (Funded by Boehringer Ingelheim; FIBRONEER-ILD ClinicalTrials.gov number, NCT05321082.).",2112,,0,eng,"Journal Article, Randomized Controlled Trial, Multicenter Study, Clinical Trial, Phase III",2026-01-11 18:48:30
40388327,Progress through Persistence - Turning the Page in Pulmonary Fibrosis Clinical Trials.,Lee Joyce S,1,The New England journal of medicine,2025,09,11,2025 09 11,10.1056/NEJMe2505760,Original Article,,0,,0,eng,Editorial,2026-01-11 18:48:30
40387033,Nerandomilast in Patients with Idiopathic Pulmonary Fibrosis.,"Richeldi Luca, Azuma Arata, Cottin Vincent, Kreuter Michael, Maher Toby M, Martinez Fernando J, Oldham Justin M, Valenzuela Claudia",16,The New England journal of medicine,2025,06,11,2025 06 11,10.1056/NEJMoa2414108,Correspondence,"Nerandomilast (BI 1015550) is an orally administered preferential inhibitor of phosphodiesterase 4B with antifibrotic and immunomodulatory effects. In a phase 2 trial involving patients with idiopathic pulmonary fibrosis, treatment with nerandomilast stabilized lung function over a period of 12 weeks. In this phase 3, double-blind trial, we randomly assigned patients with idiopathic pulmonary fibrosis in a 1:1:1 ratio to receive nerandomilast at a dose of 18 mg twice daily, nerandomilast at a dose of 9 mg twice daily, or placebo, with stratification according to background antifibrotic therapy (nintedanib or pirfenidone vs. none). The primary end point was the absolute change from baseline in forced vital capacity (FVC), measured in milliliters, at week 52. A total of 1177 patients underwent randomization, of whom 77.7% were taking nintedanib or pirfenidone at enrollment. Adjusted mean changes in FVC at week 52 were -114.7 ml (95% confidence interval [CI], -141.8 to -87.5) in the nerandomilast 18-mg group, -138.6 ml (95% CI, -165.6 to -111.6) in the nerandomilast 9-mg group, and -183.5 ml (95% CI, -210.9 to -156.1) in the placebo group. The adjusted difference between the nerandomilast 18-mg group and the placebo group was 68.8 ml (95% CI, 30.3 to 107.4; P<0.001), and the adjusted difference between the nerandomilast 9-mg group and the placebo group was 44.9 ml (95% CI, 6.4 to 83.3; P&#x2009;=&#x2009;0.02). The most frequent adverse event in the nerandomilast groups was diarrhea, reported in 41.3% of the 18-mg group and 31.1% of the 9-mg group, as compared with 16.0% in the placebo group. Serious adverse events were balanced across trial groups. In patients with idiopathic pulmonary fibrosis, treatment with nerandomilast resulted in a smaller decline in the FVC than placebo over a period of 52 weeks. (Funded by Boehringer Ingelheim; FIBRONEER-IPF ClinicalTrials.gov number, NCT05321069.).",1920,,0,eng,"Journal Article, Randomized Controlled Trial, Multicenter Study, Clinical Trial, Phase III",2026-01-11 18:48:30
40387025,Navigational Bronchoscopy or Transthoracic Needle Biopsy for Lung Nodules.,"Lentz Robert J, Frederick-Dyer Katherine, Planz Virginia B, Koyama Tatsuki, Aboudara Matthew C, Avasarala Sameer K, Casey Jonathan D, Cheng George Z",28,The New England journal of medicine,2025,06,04,2025 06 04,10.1056/NEJMoa2414059,Correspondence,"Each year, millions of pulmonary nodules are identified incidentally or through lung cancer screening, and many involve biopsy to distinguish cancer from benign processes. Both navigational bronchoscopy and computed tomography-guided transthoracic needle biopsy are commonly used in patients undergoing biopsies of peripheral pulmonary nodules, but the relative diagnostic accuracy of these two approaches is unclear. In this multicenter, randomized, parallel-group, noninferiority trial, we assigned patients with an intermediate-risk or high-risk peripheral pulmonary nodule measuring 10 to 30 mm in diameter to undergo navigational bronchoscopy or transthoracic needle biopsy at seven centers across the United States. The primary outcome was diagnostic accuracy, which was defined as the percentage of patients with biopsies that showed a specific diagnosis (cancer or a specific benign condition) that was confirmed to be accurate through 12 months of clinical follow-up (nonferiority margin, 10 percentage points). Secondary outcomes included procedural complications such as the occurrence of pneumothorax. Among the 234 patients included in the primary-outcome analysis (5 of whom were lost to follow-up), biopsy resulted in a specific diagnosis that was confirmed to be accurate through month 12 in 94 of 119 patients (79.0%) in the navigational bronchoscopy group and in 81 of 110 patients (73.6%) in the transthoracic needle biopsy group (absolute difference, 5.4 percentage points; 95% confidence interval, -6.5 to 17.2; P&#x2009;=&#x2009;0.003 for noninferiority; P&#x2009;=&#x2009;0.17 for superiority). Pneumothorax occurred in 4 of 121 patients (3.3%) in the navigational bronchoscopy group and in 32 of 113 patients (28.3%) in the transthoracic needle biopsy group and led to the placement of a chest tube, hospital admission, or both in 1 patient (0.8%) and 13 patients (11.5%), respectively. The diagnostic accuracy of navigational bronchoscopy was noninferior to that of transthoracic needle biopsy among patients with peripheral pulmonary nodules measuring 10 to 30 mm. (Funded by Medtronic and others; VERITAS ClinicalTrials.gov number, NCT04250194.).",2173,,0,eng,"Comparative Study, Equivalence Trial, Journal Article, Multicenter Study",2026-01-11 18:48:30
40387020,First-Line Treatment of Pulmonary Sarcoidosis with Prednisone or Methotrexate.,"Kahlmann Vivienne, Janssen Bon&#xe1;s Montse, Moor Catharina C, Grutters Jan C, Mostard R&#xe9;my L M, van Rijswijk Henricus N A J, van der Maten Jan, Marges Emiel R",23,The New England journal of medicine,2025,07,17,2025 07 17,10.1056/NEJMoa2501443,Correspondence,"Prednisone is currently recommended as the first-line treatment for pulmonary sarcoidosis but is associated with many side effects. Methotrexate, which is recommended as a second-line treatment, appears to have fewer side effects than prednisone but a slower onset of action. Data are needed on the efficacy and side-effect profile of methotrexate as compared with prednisone as first-line treatment for pulmonary sarcoidosis. In this multicenter, open-label, noninferiority trial involving patients with pulmonary sarcoidosis who had not previously received treatment, we randomly assigned patients, in a 1:1 ratio, to receive prednisone or methotrexate according to a prespecified treatment schedule. The primary end point was the mean change from baseline to week 24 in the percentage of the predicted forced vital capacity (FVC), as estimated with the use of mixed models for repeated measures. The noninferiority margin for the primary end point was 5 percentage points. Of the 138 patients who underwent randomization, 70 were assigned to receive prednisone and 68 to receive methotrexate. The unadjusted mean change from baseline to week 24 in the percentage of the predicted FVC was 6.75 percentage points (95% confidence interval [CI], 4.50 to 8.99) in the prednisone group and 6.11 percentage points (95% CI, 3.72 to 8.50) in the methotrexate group. Methotrexate was noninferior to prednisone with regard to the primary end point, with an adjusted between-group difference of -1.17 percentage points (95% CI, -4.27 to 1.93). Adverse events occurred in a similar percentage of patients in the two trial groups. Weight gain, insomnia, and increased appetite were the most common adverse events with prednisone, and nausea, fatigue, and any abnormal liver-function test were among the most common adverse events with methotrexate. In patients with pulmonary sarcoidosis, initial treatment with methotrexate was noninferior to that with prednisone with regard to the change from baseline to week 24 in the percentage of the predicted FVC. Differences in the side-effect profile between methotrexate and prednisone may inform shared decision making by providers and patients about the appropriate treatment approach. (Funded by the Dutch Lung Foundation; PREDMETH ClinicalTrials.gov number, NCT04314193.).",2310,,0,eng,"Clinical Trial, Phase IV, Equivalence Trial, Journal Article, Multicenter Study",2026-01-11 18:48:30
40373211,Patient-Specific In Vivo Gene Editing to Treat a Rare Genetic Disease.,"Musunuru Kiran, Grandinette Sarah A, Wang Xiao, Hudson Taylor R, Briseno Kevin, Berry Anne Marie, Hacker Julia L, Hsu Alvin",45,The New England journal of medicine,2025,06,11,2025 06 11,10.1056/NEJMoa2504747,Correspondence,"Base editors can correct disease-causing genetic variants. After a neonate had received a diagnosis of severe carbamoyl-phosphate synthetase 1 deficiency, a disease with an estimated 50% mortality in early infancy, we immediately began to develop a customized lipid nanoparticle-delivered base-editing therapy. After regulatory approval had been obtained for the therapy, the patient received two infusions at approximately 7 and 8 months of age. In the 7 weeks after the initial infusion, the patient was able to receive an increased amount of dietary protein and a reduced dose of a nitrogen-scavenger medication to half the starting dose, without unacceptable adverse events and despite viral illnesses. No serious adverse events occurred. Longer follow-up is warranted to assess safety and efficacy. (Funded by the National Institutes of Health and others.).",862,,0,eng,"Journal Article, Case Reports",2026-01-11 18:48:30
40367387,"Alternative Complement Pathway, Iptacopan, and IgA Nephropathy. Reply.","Barratt Jonathan, Perkovic Vlado, Rizk Dana V",3,The New England journal of medicine,2025,05,14,2025 05 14,10.1056/NEJMc2503117,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:48:30
40367386,"Alternative Complement Pathway, Iptacopan, and IgA Nephropathy.","Angeletti Andrea, Marasa Maddalena, Cravedi Paolo",3,The New England journal of medicine,2025,05,14,2025 05 14,10.1056/NEJMc2503117,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:48:30
40367385,"Alternative Complement Pathway, Iptacopan, and IgA Nephropathy.","Poppelaars Felix, Faria Bernardo, Thurman Joshua M",3,The New England journal of medicine,2025,05,14,2025 05 14,10.1056/NEJMc2503117,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:48:30
40367384,Longitudinal Changes in Airway Mucus Plugs and FEV1 in COPD.,"Mettler Sofia K, Nardelli Pietro, Campo Monica Iturrioz, San Jos&#xe9; Est&#xe9;par Rub&#xe9;n, Manapragada Padma P, Abozeed Mostafa, Aziz Muhammad Usman, Zahid Mohd",19,The New England journal of medicine,2025,09,11,2025 09 11,10.1056/NEJMc2502456,Correspondence,,0,,0,eng,Letter,2026-01-11 18:48:30
40367380,Case 14-2025: A 29-Year-Old Woman with Peritonsillar Swelling and Bleeding.,"Rahmati Rahmatullah Wais, Reinshagen Katherine L, Sethi Rosh K V, Shulman David S, Hartsough Emily M",5,The New England journal of medicine,2025,05,14,2025 05 14,10.1056/NEJMcpc2300972,Correspondence,,0,,0,eng,"Case Reports, Journal Article",2026-01-11 18:48:30
40367375,Second-Line Antiretroviral Therapy for Children Living with HIV in Africa.,"Musiime Victor, Bwakura-Dangarembizi Mutsa, Szubert Alexander J, Mumbiro Vivian, Mujuru Hilda A, Kityo Cissy M, Lugemwa Abbas, Doerholt Katja",37,The New England journal of medicine,2025,05,15,2025 05 15,10.1056/NEJMoa2404597,Correspondence,"Children living with human immunodeficiency virus (HIV) have limited options for second-line antiretroviral therapy (ART). In this open-label trial with a 2-by-4 factorial design, we randomly assigned children with HIV who had first-line treatment failure to receive second-line therapy with tenofovir alafenamide fumarate (TAF)-emtricitabine or standard care (abacavir or zidovudine, plus lamivudine) as the backbone and dolutegravir or ritonavir-boosted darunavir, atazanavir, or lopinavir as the anchor drug. The primary outcome was a viral load of less than 400 copies per milliliter at 96 weeks. We hypothesized that TAF-emtricitabine would be noninferior to standard care, that dolutegravir and ritonavir-boosted darunavir would each be superior to ritonavir-boosted lopinavir and atazanavir analyzed in combination, and that ritonavir-boosted atazanavir would be noninferior to ritonavir-boosted lopinavir. Safety was also assessed. A total of 919 children underwent randomization; 458 were assigned to receive TAF-emtricitabine, and 461 to receive standard care. Assigned anchor drugs were dolutegravir (229 participants), ritonavir-boosted darunavir (232), ritonavir-boosted atazanavir (231), and ritonavir-boosted lopinavir (227). The median age of participants was 10 years, and 497 (54.1%) were male. The median viral load at baseline was 17,573 copies per milliliter. At week 96, TAF-emtricitabine was superior to standard care: the adjusted difference in the percentage of participants with a viral load of less than 400 copies per milliliter was 6.3 percentage points (95% confidence interval [CI], 2.0 to 10.6; P&#x2009;=&#x2009;0.004). Dolutegravir was superior to ritonavir-boosted lopinavir and atazanavir analyzed in combination (adjusted difference, 9.7 percentage points; 95% CI, 4.8 to 14.5; P<0.001), but ritonavir-boosted darunavir was not (adjusted difference, 5.6 percentage points; 95% CI, 0.3 to 11.0; P&#x2009;=&#x2009;0.04 [prespecified threshold, P&#x2009;=&#x2009;0.03]). Ritonavir-boosted atazanavir was noninferior to ritonavir-boosted lopinavir. One child died, and 29 (3.2%) had serious adverse events, with no significant between-group differences. Second-line ART regimens including TAF-emtricitabine and dolutegravir were effective for children, with no evidence of safety concerns. Ritonavir-boosted darunavir was also effective. (Funded by the European and Developing Countries Clinical Trials Partnership and others; CHAPAS-4 ISRCTN Registry number, ISRCTN22964075.).",2510,,0,eng,"Clinical Trial, Phase III, Comparative Study, Equivalence Trial, Journal Article, Multicenter Study",2026-01-11 18:48:30
